question,choices,answer
"_______ is based on coding theory and uses sequences of numbers called chips.","[""TDMA"",""CDMA"",""FDMA"",""none of the above""]",1
"IGMP is _______ protocol.","[""an error reporting"",""a group management"",""a transmission"",""none of the above""]",1
"If the sender is a host and wants to send a packet to another host on the same network, the logical address that must be mapped to a physical address is ______.","[""the destination IP address in the datagram header"",""the IP address of the router found in the routing table"",""either a or b"",""none of the above""]",0
"The target hardware address on an Ethernet is _______ in an ARP request.","[""0x000000000000"",""0.0.0.0"",""variable"",""class dependent""]",0
"If four hosts on a network belong to the same group, a total of _______ sent in response to a general query message.","[""one membership report is"",""two membership reports are"",""three membership reports are"",""none of the above""]",1
"The _______ is used by a router in response to a received leave report.","[""general query message"",""special query message"",""membership report"",""none of the above""]",1
"Which of the following is true about ICMP messages?","[""An ICMP error message may be generated for an ICMP error message."",""An ICMP error message may be generated only for the first fragment."",""An ICMP error message may be generated for a multicast datagram."",""none is true""]",1
"An IGMP packet is carried in an __________ packet.","[""UDP"",""IP"",""Ethernet frame"",""none of the above""]",1
"An IGMP query is sent from a _______ to a _______.","[""host; host"",""host; router"",""router; host or router"",""none of the above""]",2
"In _______, a table associating a logical address with a physical address is updated manually.","[""static mapping"",""dynamic mapping"",""physical mapping"",""none of the above""]",0
"A multicast message is sent from _______ to _______.","[""one source; one destination"",""one source; multiple destinations"",""multiple sources; one destination"",""none of the above""]",1
"An ARP request is normally _______.","[""broadcast"",""multicast"",""unicast"",""none of the above""]",0
"If the sender is a host and wants to send a packet to another host on another network, the logical address that must be mapped to a physical address is ______.","[""the destination IP address in the datagram header"",""the IP address of the router found in the routing table"",""either a or b"",""none of the above""]",1
"The _______ field of the IGMP message is all zeros in a query message.","[""version"",""type"",""group address"",""none of the above""]",2
"A technique called ______ is used to create a subnetting effect.","[""ARP"",""RARP"",""proxy ARP"",""none of the above""]",2
"A ________ is a local address. Its jurisdiction is over a local network.","[""physical"",""logical"",""a and b"",""none of the above""]",0
"The sender is a router that has received a datagram destined for a host on another network. The logical address that must be mapped to a physical address is ______.","[""the destination IP address in the datagram header"",""the IP address of the router found in the routing table"",""either a or b"",""none of the above""]",1
"The sender is a router that has received a datagram destined for a host on the same network. The logical address that must be mapped to a physical address is ______.","[""the destination IP address in the datagram header"",""the IP address of the router found in the routing table"",""either a or b"",""none of the above""]",0
"IGMP operates __________.","[""locally"",""globally"",""both a and b"",""none of the above""]",0
"IGMP helps a ________ router create and update a list of loyal members related to each router interface.","[""broadcast"",""unicast"",""multicast"",""none of the above""]",2
"In IGMP, the general query message ___________________ group.","[""does not define a particular"",""explicitly defines a"",""can define more than one"",""none of the above""]",0
"A _______ is an ARP that acts on behalf of a set of hosts.","[""ARP"",""RARP"",""proxy ARP"",""none of the above""]",0
"IGMP is a companion to the ______ protocol.","[""UDP"",""TCP"",""ICM"",""none of the above""]",3
"ICMP is a _________ layer protocol.","[""data link"",""transport"",""network"",""none of the above""]",2
"An ARP reply is normally _______.","[""broadcast"",""multicast"",""unicast"",""none of the above""]",2
"_______ is a dynamic mapping protocol in which a physical address is found for a given logical address.","[""ARP"",""RARP"",""both a and b"",""none of the above""]",0
"ICMP messages are divided into two broad categories: _____________.","[""query and error reporting messages"",""request and response messages"",""request and reply messages"",""none of the above""]",0
"An ICMP message has _____ header and a variable-size data section.","[""a 16-byte"",""a 32-byte"",""an 8-byte"",""none of the above""]",0
"The logical addresses in the Internet are called _______ addresses.","[""port"",""IP"",""Email"",""none of the above""]",1
"Which of the following is true about ICMP messages?","[""An ICMP error message may be generated for an ICMP error message."",""An ICMP error message may be generated for each fragment."",""An ICMP error message may be generated for a multicast datagram."",""none is true""]",3
"In networks that do not support physical multicast addressing, multicasting can be accomplished through _______.","[""mapping"",""queries"",""tunneling"",""none of the above""]",2
"The least significant 23 bits in a 48-bit Ethernet address identify a ________.","[""multicast router"",""host"",""multicast group"",""none of the above""]",2
"A _______ address is an internetwork address with universal jurisdiction.","[""physical"",""logical"",""a and b"",""none of the above""]",1
"In IGMP, a membership report is sent _______.","[""once"",""twice"",""three times"",""none of the above""]",1
"The input and output ports of a router perform the ________ layer functions of the router.","[""physical and data link"",""network"",""transport"",""none of the above""]",0
"_________ broadcasts packets, but creates loops in the systems.","[""Forwarding"",""Flooding"",""Backwarding"",""none of the above""]",1
"CBT is a ________ protocol that uses a core as the root of the tree.","[""source-based"",""group-shared"",""a or b"",""none of the above""]",1
"RPF guarantees that each network receives only ____ of the multicast packet.","[""one copy"",""two copies"",""a or b"",""none of the above""]",3
"Routing between autonomous systems is referred to as ____________.","[""interdomain routing"",""intradomain routing"",""both a and b"",""none of the above""]",0
"DVMRP is a ________routing protocol, based on RIP.","[""source-based"",""group-shared"",""both a and b"",""none of the above""]",0
"In _______, the router may forward the received packet through several of its interfaces.","[""unicasting"",""multicasting"",""broadcasting"",""none of the above""]",1
"__________ is an implementation of multicast distance vector routing. It is a source-based routing protocol, based on RIP.","[""MOSPF"",""DVMRP"",""CBT"",""none of the above""]",1
"In multicast routing, each involved router needs to construct a ________ path tree for each group.","[""average"",""longest"",""shortest"",""none of the above""]",2
"In ________, the multicast packet must reach only those networks that have active members for that particular group.","[""RPF"",""RPB"",""RPM"",""none of the above""]",2
"In ________, each node maintains a vector (table) of minimum distances to every node.","[""path vector"",""distance vector"",""link state"",""none of the above""]",1
"A _______ message tells an upstream router to start sending multicast messages for a specific group through a specific router.","[""weed"",""graft"",""prune"",""none of the above""]",1
"RPB guarantees that each destination receives _________ of the packet.","[""one copy"",""no copies"",""multiple copies"",""none of the above""]",0
"Emulation of ________ through ___________ is not efficient and may create long delays.","[""unicasting; multiple unicasting"",""multicasting; multiple unicasting"",""broadcasting; multicasting"",""none of the above""]",1
"MOSPF is a _______ protocol.","[""data-driven"",""command-driven"",""both a and b"",""none of the above""]",0
"RPB creates a shortest path _______ tree from the source to each destination.","[""unicast"",""multicast"",""broadcast"",""none of the above""]",2
"The _______ protocol allows the administrator to assign a cost, called the metric, to each route.","[""OSPF"",""RIP"",""BGP"",""none of the above""]",0
"A one-to-all communication between one source and all hosts on a network is classified as a _______ communication.","[""unicast"",""multicast"",""broadcast"",""none of the above""]",2
"For purposes of routing, the Internet is divided into ___________.","[""wide area networks"",""autonomous networks"",""autonomous systems"",""none of the above""]",2
"The metric used by _______ is the hop count.","[""OSPF"",""RIP"",""BGP"",""none of the above""]",1
"A static table is one _______.","[""with manual entries"",""which is updated automatically"",""either a or b"",""none of the above""]",0
"The idea of address aggregation was designed to alleviate the increase in routing table entries when using ________.","[""classful addressing"",""classless addressing"",""both a and b"",""none of the above""]",1
"In _______ forwarding, the full IP address of a destination is given in the routing table.","[""next-hop"",""network-specific"",""host-specific"",""default""]",2
"The Routing Information Protocol (RIP) is an intradomain routing based on _________ routing.","[""distance vector"",""link state"",""path vector"",""none of the above""]",0
"____________ is a group of networks and routers under the authority of a single administration.","[""An autonomous system"",""An area"",""both a and b"",""none of the above""]",0
"In the group-shared tree approach, _________ involved in multicasting.","[""only the core router is"",""all routers are"",""only some routers are"",""none of the above""]",0
"In OSPF, a ________ link is a network is connected to only one router.","[""point-to-point"",""transient"",""stub"",""none of the above""]",2
"_______ adds pruning and grafting to _______ to create a multicast shortest path tree that supports dynamic membership changes.","[""RPM; RPB"",""RPB; RPM"",""RPF: RPM"",""none of the above""]",0
"In OSPF, when the link between two routers is broken, the administration may create a _________ link between them using a longer path that probably goes through several routers.","[""point-to-point"",""transient"",""stub"",""none of the above""]",3
"The Open Shortest Path First (OSPF) protocol is an intradomain routing protocol based on _______ routing.","[""distance vector"",""link state"",""path vector"",""none of the above""]",1
"In unicast routing, each router in the domain has a table that defines a ______ path tree to possible destinations.","[""average"",""longest"",""shortest"",""none of the above""]",2
"In _______, a logical tunnel is established by encapsulating the multicast packet inside a unicast packet.","[""UNIBONE"",""MULTBONE"",""MBONE"",""none of the above""]",2
"_______ deals with the issues of creating and maintaining routing tables.","[""Forwarding"",""Routing"",""Directing"",""none of the above""]",1
"To create a neighborhood relationship, a router running BGP sends an ________ message.","[""open"",""update"",""keep alive"",""none of the above""]",0
"The Multicast Open Shortest Path First (MOSPF) protocol is an extension of the OSPF protocol that uses multicast routing to create source-based trees. The protocol is based on _______ routing.","[""distance vector"",""link state"",""path vector"",""none of the above""]",1
"RPF eliminates the ________ in the flooding process.","[""forwarding"",""backwarding"",""flooding"",""none of the above""]",3
"A _______ routing table is updated periodically using one of the dynamic routing protocols.","[""static"",""dynamic"",""hierarchical"",""none of the above""]",1
"A one-to-many communication between one source and a specific group of hosts is classified as a _______ communication.","[""unicast"",""multicast"",""broadcast"",""none of the above""]",1
"A one-to-one communication between one source and one destination is classified as a _______ communication.","[""unicast"",""multicast"",""broadcast"",""none of the above""]",0
"A _______ routing table contains information entered manually.","[""static"",""dynamic"",""hierarchical"",""none of the above""]",0
"PIM-DM is used in a _______ multicast environment, such as a LAN.","[""dense"",""sparse"",""a or b"",""none of the above""]",0
"In distance vector routing, each node periodically shares its routing table with _________ and whenever there is a change.","[""every other node"",""its immediate neighbors"",""one neighbor"",""none of the above""]",1
"Routing inside an autonomous system is referred to as _______________.","[""interdomain routing"",""intradomain routing"",""both a and b"",""none of the above""]",1
"In RPF, a router forwards only the copy that has traveled the _______ path from the source to the router.","[""shortest"",""longest"",""average"",""none of the above""]",0
"In ________ routing, we assume that there is one node (or more) in each autonomous system that acts on behalf of the entire autonomous system.","[""distant vector"",""path vector"",""link state"",""none of the above""]",1
"___________ is an interdomain routing protocol using path vector routing.","[""BGP"",""RIP"",""OSPF"",""none of the above""]",0
"In OSPF, a ________ link connects two routers without any other host or router in between.","[""point-to-point"",""transient"",""stub"",""none of the above""]",0
"In _______ forwarding, the routing table holds the address of just the next hop instead of complete route information.","[""next-hop"",""network-specific"",""host-specific"",""default""]",0
"In _______ forwarding, the destination address is a network address in the routing table.","[""next-hop"",""network-specific"",""host-specific"",""default""]",1
"Pruning and grafting are strategies used in _______.","[""RPF"",""RPB"",""RPM"",""none of the above""]",2
"The task of moving the packet from the input queue to the output queue in a router is done by _________.","[""input and output ports"",""routing processor"",""switching fabrics"",""none of the above""]",2
"In _______ delivery, both the deliverer of the IP packet and the destination are on the same network.","[""a connectionless"",""a direct"",""an indirect"",""none of the above""]",1
"In _______ forwarding, the mask and destination addresses are both 0.0.0.0 in the routing table.","[""next-hop"",""network-specific"",""host-specific"",""default""]",3
"In the _______ tree approach, each router needs to have one shortest path tree for each group.","[""group-shared"",""source-based"",""a or b"",""none of the above""]",1
"The use of hierarchy in routing tables can ________ the size of the routing tables.","[""reduce"",""increase"",""both a and b"",""none of the above""]",0
"In _______ routing, the least cost route between any two nodes is the route with the minimum distance.","[""path vector"",""distance vector"",""link state"",""none of the above""]",1
"Multicast link state routing uses the _______ tree approach.","[""source-based"",""group-shared"",""a or b"",""none of the above""]",0
"A dynamic table is one _______.","[""with manual entries"",""which is updated automatically"",""either a or b"",""none of the above""]",1
"In ______, the router forwards the received packet through only one of its interfaces.","[""unicasting"",""multicasting"",""broadcasting"",""none of the above""]",0
"In OSPF, a _______ link is a network with several routers attached to it.","[""point-to-point"",""transient"",""stub"",""none of the above""]",1
"The _________ routing uses the Dijkstra algorithm to build a routing table.","[""distance vector"",""link state"",""path vector"",""none of the above""]",1
"An area is _______.","[""part of an AS"",""composed of at least two ASs"",""another term for an AS"",""none of the above""]",0
"The principle of ________ states that the routing table is sorted from the longest mask to the shortest mask.","[""first mask matching"",""shortest mask matching"",""longest mask matching"",""none of the above""]",2
"PIM-SM is used in a _______multicast environment such as a WAN.","[""dense"",""sparse"",""a or b"",""none of the above""]",1
"The routing processor of a router performs the ________ layer functions of the router.","[""physical and data link"",""network"",""transport"",""none of the above""]",1
"A _______ message tells an upstream router to stop sending multicast messages for a specific group through a specific router.","[""weed"",""graft"",""prune"",""none of the above""]",2
"In IPv4 header, an HLEN value of decimal 10 means _______.","[""there are 10 bytes of options"",""there are 40 bytes of options"",""there are 10 bytes in the header"",""there are 40 bytes in the header""]",3
"In IPv4, an HLEN value of decimal 10 means _______.","[""there are 10 bytes of options"",""there are 40 bytes of options"",""there are 40 bytes in the header"",""none of the above""]",2
"In IPv6, the _______ field in the base header and the sender IP address combine to indicate a unique path identifier for a specific flow of data.","[""flow label"",""next header"",""hop limit"",""destination IP address""]",0
"In IPv4, what is the value of the total length field in bytes if the header is 28 bytes and the data field is 400 bytes?","[""428"",""407"",""107"",""427""]",0
"The term ________ means that IP provides no error checking or tracking. IP assumes the unreliability of the underlying layers and does its best to get a transmission through to its destination, but with no guarantees.","[""reliable delivery"",""connection-oriented delivery"",""best-effort delivery"",""none of the above""]",2
"The ________ protocol is the transmission mechanism used by the TCP/IP suite.","[""ARP"",""IP"",""RARP"",""none of the above""]",1
"In IPv4, what is the length of the data field given an HLEN value of 12 and total length value of 40,000?","[""39,988"",""40,012"",""40,048"",""39,952""]",3
"In IPv4, what is needed to determine the number of the last byte of a fragment?","[""Identification number"",""Offset number"",""Total length"",""(b) and (c)""]",3
"The IPv4 header size _______.","[""is 20 to 60 bytes long"",""is 20 bytes long"",""is 60 bytes long"",""none of the above""]",0
"In IPv6, when a datagram needs to be discarded in a congested network, the decision is based on the _______ field in the base header.","[""hop limit"",""priority"",""next header"",""none of the above""]",1
"In IPv4, which field or bit value unambiguously identifies the datagram as a fragment?","[""Do not fragment bit ? 0"",""More Fragment bit ? 0"",""Fragment offset = 1000"",""none of the above""]",2
"Which of the following is a necessary part of the IPv6 datagram?","[""Base header"",""Extension header"",""Data packet from the upper layer"",""(a) and (c)""]",0
"In IPv4, when a datagram is encapsulated in a frame, the total size of the datagram must be less than the _______.","[""MUT"",""MAT"",""MTU"",""none of the above""]",2
"In IPv6, options are inserted between the _________ and the ___________ data.","[""base header; extension header"",""base header; upper-layer data"",""base header; frame header"",""none of the above""]",1
"An IPv4 datagram is fragmented into three smaller datagrams. Which of the following is true?","[""The do not fragment bit is set to 1 for all three datagrams."",""The more fragment bit is set to 0 for all three datagrams."",""The identification field is the same for all three datagrams."",""The offset field is the same for all three datagrams.""]",2
"In IPv4, if the fragment offset has a value of 100, it means that _______.","[""the datagram has not been fragmented"",""the datagram is 100 bytes in size"",""the first byte of the datagram is byte 100"",""the first byte of the datagram is byte 800""]",3
"IP is _________ datagram protocol.","[""an unreliable"",""a connectionless"",""both a and b"",""none of the above""]",2
"IPv6 allows _________ security provisions than IPv4.","[""more"",""less"",""the same level"",""none of the above""]",0
"The IPv4 header field formerly known as the service type field is now called the _______ field.","[""IETF"",""checksum"",""differentiated services"",""none of the above""]",2
"A best-effort delivery service such as IPv4 includes _______.","[""error checking"",""error correction"",""datagram acknowledgment"",""none of the above""]",3
"The IPv4 header size _______.","[""is 20 to 60 bytes long"",""is 20 bytes long"",""is 60 bytes long"",""none of the above""]",0
"What is the first address of a block of classless addresses if one of the addresses is 12.2.2.76/10?","[""12.0.0.0"",""12.2.0.0"",""12.2.2.2"",""none of the above""]",0
"In IPv6, the___________ address is generally used by a normal host as a unicast address.","[""provider-based unicast"",""link local"",""site local"",""none of the above""]",0
"Find the number of addresses in a block of classless addresses if one of the addresses is 12.2.2.7/24.","[""32"",""64"",""256"",""none of the above""]",2
"The number of addresses in a class C block is _______.","[""65,534"",""16,777,216"",""256"",""none of the above""]",2
"In classless addressing, the prefix length defines the _____________.","[""netid"",""hostid"",""mask"",""none of the above""]",2
"What is the result of ANDing 255 and 15?","[""255"",""15"",""0"",""none of the above""]",1
"In IPv6, _______ address defines a single computer.","[""a unicast"",""a multicast"",""an anycast"",""none of the above""]",0
"What is the result of ANDing 254 and 15?","[""254"",""14"",""0"",""none of the above""]",1
"An IPv6 address can have up to __________ colons.","[""8"",""7"",""4"",""none of the above""]",1
"Which address could be the beginning address of a block of 16 classless addresses?","[""2.4.6.5"",""2.4.6.15"",""2.4.6.62"",""none of the above""]",3
"Identify the class of the following IPv4 address: 229.1.2.3.","[""A"",""B"",""D"",""none of the above""]",2
"What is the default mask for class A in CIDR notation?","[""\/9"",""\/8"",""\/16"",""none of the above""]",1
"What is the first address of a block of classless addresses if one of the addresses is 12.2.2.127/28?","[""12.2.2.0"",""12.2.2.96"",""12.2.2.112"",""none of the above""]",2
"What is the default mask for class B in CIDR notation?","[""\/9"",""\/8"",""\/16"",""none of the above""]",2
"Identify the class of the following IPv4 address: 191.1.2.3.","[""A"",""B"",""C"",""none of the above""]",1
"In IPv6, a ______address is used if a site with several networks uses the Internet protocols but is not connected to the Internet for security reasons.","[""link local"",""site local"",""mapped"",""none of the above""]",1
"In IPv6, _________ address defines a group of computers.","[""a unicast"",""a multicast"",""an anycast"",""none of the above""]",1
"The number of addresses assigned to an organization in classless addressing _______.","[""can be any number"",""must be a multiple of 256"",""must be a power of 2"",""none of the above""]",2
"Find the number of addresses in a block of classless addresses if one of the addresses is 12.2.2.7/30.","[""2"",""4"",""8"",""none of the above""]",1
"In IPv6, ____ address defines a group of computers with addresses that have the same prefix.","[""a unicast"",""a multicast"",""an anycast"",""none of the above""]",2
"An organization is granted a block of classless addresses with the starting address 199.34.76.128/29. How many addresses are granted?","[""8"",""16"",""32"",""none of the above""]",0
"An organization is granted a block of classless addresses with the starting address 199.34.76.64/28. How many addresses are granted?","[""8"",""16"",""32"",""none of the above""]",1
"An organization is granted a block; one address is 2.2.2.64/20. The organization needs 10 subnets. What is the subnet prefix length?","[""\/20"",""\/24"",""\/25"",""none of the above""]",1
"What is the default mask for class C in CIDR notation?","[""\/24"",""\/8"",""\/16"",""none of the above""]",0
"In hexadecimal colon notation, a 128-bit address is divided into _______ sections, each _____ hexadecimal digits in length.","[""8: 2"",""8: 3"",""8: 4"",""none of the above""]",2
"In a block, the mask is 255.255.192.0; what is the prefix length?","[""\/20"",""\/28"",""\/18"",""none of the above""]",2
"An organization is granted a block of classless addresses with the starting address 199.34.32.0/27. How many addresses are granted?","[""8"",""16"",""32"",""none of the above""]",2
"Which one is not a contiguous mask?","[""255.255.255.254"",""255.255.224.0"",""255.148.0.0"",""all are""]",2
"To make addresses more readable, IPv6 specifies ____________notation.","[""dotted decimal"",""hexadecimal colon"",""both a and b"",""none of the above""]",1
"In a block, the prefix length is /15; what is the mask?","[""255.254.0.0"",""255.255.255.0"",""255.255.255.128"",""none of the above""]",0
"An IPv6 address can have up to __________ hexadecimal digits.","[""16"",""32"",""8"",""none of the above""]",1
"In IPv6, a ___________ address is an address of 96 bits of zero followed by 32 bits of IPv4 address.","[""link local"",""site local"",""mapped"",""none of the above""]",3
"In classless addressing, the _______ is the varying part (similar to the hostid).","[""suffix"",""prefix"",""hostid"",""none of the above""]",0
"Which address could be the beginning address of a block of 256 classless addresses?","[""2.4.6.5"",""2.4.6.15"",""2.4.6.0"",""none of the above""]",2
"What is the result of ANDing 0 and 15?","[""255"",""15"",""0"",""none of the above""]",2
"What is the first address of a block of classless addresses if one of the addresses is 12.2.2.76/27?","[""12.2.2.0"",""12.2.2.32"",""12.2.2.64"",""none of the above""]",2
"An IPv4 address consists of _______ bits.","[""4"",""8"",""32"",""64""]",2
"In classless addressing, the ______ is another name for the common part of the address range.","[""suffix"",""prefix"",""netid"",""none of the above""]",1
"An IPv6 address is _________ bits long.","[""32"",""64"",""128"",""none of the above""]",2
"The number of addresses in a class A block is _______.","[""65,534"",""16,777,216"",""256"",""none of the above""]",1
"What is the last address of a block of classless addresses if one of the addresses is 12.2.2.6/30?","[""12.2.2.2"",""12.2.2.6"",""12.2.2.7"",""none of the above""]",2
"Which address could be the beginning address of a block of 32 classless addresses?","[""2.4.6.5"",""2.4.6.16"",""2.4.6.64"",""none of the above""]",2
"In IPv6, a _______ address is used if a LAN uses the Internet protocols but is not connected to the Internet for security reasons.","[""link local"",""site local"",""mapped"",""none of the above""]",0
"What is the result of ANDing 192 and 65?","[""192"",""65"",""64"",""none of the above""]",2
"In IPv4, class _______ has the greatest number of addresses in each block.","[""A"",""B"",""C"",""D""]",0
"The first address assigned to an organization in classless addressing _______.","[""must be a power of 4"",""must be evenly divisible by the number of addresses"",""must belong to one of the A, B, or C classes"",""none of the above""]",1
"In IPv6, a _________address comprises 80 bits of zero, followed by 16 bits of one, followed by the 32-bit IPv4 address.","[""link local"",""site local"",""mapped"",""none of the above""]",2
"The number of addresses in a class B block is _______.","[""65,536"",""16,777,216"",""256"",""none of the above""]",0
"What is the last address of a block of classless addresses if one of the addresses is 12.2.2.127/28?","[""12.2.2.16"",""12.2.2.112"",""12.2.2.127"",""none of the above""]",2
"In IPv6, the ________ prefix defines the purpose of the address.","[""type"",""purpose"",""both a and b"",""none of the above""]",0
"In a block, the prefix length is /24; what is the mask?","[""255.255.255.0"",""255.255.242.0"",""255.255.0.0"",""none of the above""]",0
"An IPv6 address consists of ________ bytes (octets);","[""4"",""8"",""16"",""none of the above""]",2
"An organization is granted a block; one address is 2.2.2.64/25. If the subnet prefix length is /28, what is the maximum number of subnets?","[""2"",""4"",""8"",""none of the above""]",2
"An SNMP agent can send _______ messages.","[""Response"",""GetRequest"",""SetRequest"",""none of the above""]",0
"SMI uses another standard, ___________, to encode data to be transmitted over the network.","[""MIB"",""ANS.1"",""BER"",""none of the above""]",2
"We can compare the task of network management to the task of writing a program. Both tasks need variable declarations. In network management this is handled by _________.","[""SMNP"",""MIB"",""SMI"",""none of the above""]",1
"We can compare the task of network management to the task of writing a program. Both tasks need rules. In network management this is handled by ___________.","[""SMNP"",""MIB"",""SMI"",""none of the above""]",2
"The _______ data types are atomic data types.","[""structure"",""simple"",""both a and b"",""none of the above""]",1
"An SNMP agent can send _______ messages.","[""GetRequest"",""SetRequest"",""Trap"",""none of the above""]",2
"Which is a manager duty?","[""Retrieve the value of an object defined in an agent."",""Store the value of an object defined in an agent."",""a and b"",""none of the above""]",2
"We can compare the task of network management to the task of writing a program. Both tasks have actions performed by statements. In network management this is handled by _______.","[""SMNP"",""MIB"",""SMI"",""none of the above""]",0
"An agent is a host or computer that runs the SNMP _______ process.","[""client"",""server"",""both a and b"",""none of the above""]",1
"The Trap PDU is sent from the ______ to the _______ to report an event.","[""server; client"",""client; server"",""network; host"",""none of the above""]",0
"To name objects globally, SMI uses an object identifier, which is a hierarchical identifier based on a _______ structure.","[""linear"",""tree"",""graph"",""none of the above""]",1
"INTEGER, OCTET STRING, and Object Identifier are _______ definitions used by SMI.","[""MIB"",""SNMP"",""ASN.1"",""none of the above""]",2
"The Response PDU is sent from the ______ to the ______ in response to GetRequest or GetNextRequest.","[""server; client"",""client; server"",""network; host"",""none of the above""]",0
"SMI emphasizes three attributes to handle an object: _____, ________, and _________.","[""name; data type; size"",""name; size; encoding method"",""name; data type; encoding method"",""none of the above""]",2
"SNMP uses the services of UDP on two well-known ports, _______ and _______.","[""161; 162"",""160; 161"",""160; 162"",""none of the above""]",0
"SNMP uses two other protocols:________ and _________.","[""MIB; SMTP"",""SMI; MIB"",""FTP; SMI"",""none of the above""]",1
"_______ runs the SNMP client program; _______ runs the SNMP server program.","[""A manager; a manager"",""An agent; an agent"",""A manager; an agent"",""An agent; a manager""]",2
"An object id defines a _______. Add a zero suffix to define the _______.","[""variable; table"",""table; variable"",""variable; variable contents"",""none of the above""]",2
"The _______ field in the SNMP PDU consists of a sequence of variables and their corresponding values.","[""version"",""community"",""VarBindList"",""none of the above""]",2
"SMI defines two structured data types: ________ and _________.","[""sequence; atomic"",""sequence; sequence of"",""a sequence of; array"",""none of the above""]",1
"The _______ field in the SNMP PDU reports an error in a response message.","[""community"",""enterprise"",""error status"",""none of the above""]",2
"All objects managed by SNMP are given an object identifier. The object identifier always starts with _______.","[""1.3.6.1.2.1"",""1.3.6.1.2.2"",""1.3.6.1.2.3"",""none of the above""]",0
"Which of the following could be a legitimate MIB object identifier?","[""1.3.6.1.2.1.1"",""1.3.6.1.2.2.1"",""2.3.6.1.2.1.2"",""none of the above""]",0
"SMI has two broad categories of data type: _______ and _______.","[""simple; complex"",""simple; structured"",""structured; unstructured"",""none of the above""]",1
"The _______ field in the SNMP PDU is an offset that points to the variable in error.","[""community"",""enterprise"",""error index"",""none of the above""]",2
"SNMP defines the ___________________ to be sent from a manager to an agent and vice versa.","[""format of the packets"",""encoding of the packets"",""number of packets"",""none of the above""]",0
"The GetRequest PDU is sent from the _______ to the __________ to retrieve the value of a variable or a set of variables.","[""client; server"",""server; client"",""server; network"",""none of the above""]",0
"The _________ ordering enables a manager to access a set of variables one after another by defining the first variable.","[""lexicographic"",""linear"",""non-linear"",""none of the above""]",0
"To define the data type, SMI uses fundamental _______ definitions and adds some new definitions.","[""AMS.1"",""ASN.1"",""ASN.2"",""none of the above""]",1
"________ defines the general rules for naming objects, defining object types, and showing how to encode objects and values.","[""MIB"",""BER"",""SMI"",""none of the above""]",2
"For a 1-byte length field, what is the maximum value for the data length?","[""127"",""128"",""255"",""none of the above""]",0
"Which of the following is an application layer service?","[""File transfer and access"",""Mail service"",""Remote log-in"",""All the above""]",3
"When data are transmitted from device A to device B, the header from A’s layer 4 is read by B’s _______ layer.","[""Transport"",""Application"",""Physical"",""None of the above""]",0
"__________ provides full transport layer services to applications.","[""UDP"",""TCP"",""ARP"",""none of the above""]",1
"The process-to-process delivery of the entire message is the responsibility of the _______ layer.","[""Transport"",""Application"",""Physical"",""Network""]",0
"The ______ layer is responsible for moving frames from one hop (node) to the next.","[""transport"",""data link"",""physical"",""none of the above""]",1
"The _______ layer is responsible for delivering data units from one station to the next without errors.","[""physical"",""data link"",""transport"",""network""]",1
"The session, presentation, and application layers are the ______ support layers.","[""user"",""network"",""both (a) and (b)"",""neither (a) nor (b)""]",0
"The physical, data link, and network layers are the ______ support layers.","[""network"",""user"",""both (a) and (b)"",""neither (a) nor (b)""]",0
"The ________ layer is responsible for the process-to-process delivery of the entire message.","[""transport"",""physical"",""network"",""data link""]",0
"The _______ layer lies between the network layer and the application layer.","[""Data link"",""Transport"",""Physical"",""None of the above""]",1
"The Internetworking Protocol (IP) is a ________ protocol.","[""connection-oriented"",""reliable"",""both a and b"",""none of the above""]",3
"The _______ layer links the network support layers and the user support layers.","[""session"",""transport"",""data link"",""network""]",1
"ICMPv6 includes _______.","[""IGMP"",""ARP"",""RARP"",""a and b""]",3
"The ____ address uniquely defines a host on the Internet.","[""IP"",""port"",""specific"",""physical""]",0
"The _______ layer coordinates the functions required to transmit a bit stream over a physical medium.","[""data link"",""transport"",""network"",""physical""]",3
"The ______ layer is responsible for the source-to-destination delivery of a packet across multiple network links.","[""network"",""physical"",""data link"",""transport""]",0
"Mail services are available to network users through the _______ layer.","[""Transport"",""Physical"",""Data link"",""Application""]",3
"The ____ created a model called the Open Systems Interconnection, which allows diverse systems to communicate.","[""IEEE"",""ISO"",""OSI"",""none of the above""]",1
"The _______ layer changes bits into electromagnetic signals.","[""Physical"",""Transport"",""Data link"",""None of the above""]",0
"IPv6 has _______ -bit addresses.","[""128"",""32"",""64"",""variable""]",0
"The_____ address identifies a process on a host.","[""specific"",""port"",""IP"",""physical""]",1
"The_________ layer is responsible for the delivery of a message from one process to another.","[""transport"",""network"",""physical"",""none of the above""]",0
"The _________ layer enables the users to access the network.","[""application"",""physical"",""data link"",""transport""]",0
"Message _______ means that the receiver is ensured that the message is coming from the intended sender, not an imposter.","[""confidentiality"",""integrity"",""authentication"",""none of the above""]",2
"A(n) ________function creates a message digest out of a message.","[""encryption"",""decryption"",""hash"",""none of the above""]",2
"The secret key between members needs to be created as a ______ key when two members contact KDC.","[""public"",""session"",""complimentary"",""none of the above""]",1
"The ________ criterion ensures that a message cannot easily be forged.","[""one-wayness"",""weak-collision-resistance"",""strong-collision-resistance"",""none of the above""]",1
"A(n) _____ is a trusted third party that assigns a symmetric key to two parties.","[""KDC"",""CA"",""KDD"",""none of the above""]",0
